Date;Check;Article;Count;Cost
02.07.2017;IT010012909;0101332;1;12293
02.07.2017;IT010012910;0101339;1;5722
02.07.2017;IT010012911;0111514;1;25680
02.07.2017;IT010012911;0111515;1;1295
02.07.2017;IT010012911;0100595;1;1497
02.07.2017;IT010012912;0102307;2;2129
02.07.2017;IT010012913;0102309;2;2129
02.07.2017;IT010012913;0102310;1;2129
02.07.2017;IT010012914;0102313;1;2460
02.07.2017;IT010012915;0102479;1;496
02.07.2017;IT010012915;0102481;1;1867
02.07.2017;IT010012915;0102492;1;1380
02.07.2017;IT010012916;0102493;1;1380
02.07.2017;IT010012916;0102584;1;1867
02.07.2017;IT010012917;0102722;1;1380
02.07.2017;IT010012917;0102723;1;450
02.07.2017;IT010012917;0105736;1;2571
02.07.2017;IT010012918;0105738;2;1176
02.07.2017;IT010012918;0105747;1;749
02.07.2017;IT010012919;0109013;1;1069
02.07.2017;IT010012919;0110141;1;2139
02.07.2017;IT010012919;0110142;1;1390
02.07.2017;IT010012919;0110143;1;2139
02.07.2017;IT010012920;0102381;2;8453
02.07.2017;IT010012920;0102384;2;8453
02.07.2017;IT010012921;0102460;1;5329
02.07.2017;IT010012921;0102478;1;496
02.07.2017;IT010012922;0105759;1;984
02.07.2017;IT010012922;0109013;1;1069
02.07.2017;IT010012923;0105735;1;1925
02.07.2017;IT010012923;0105736;1;2571
02.07.2017;IT010012924;0105738;1;1176
02.07.2017;IT010012924;0105755;2;566
02.07.2017;IT010012924;0101326;1;6633
02.07.2017;IT010012925;0101329;2;8121
02.07.2017;IT010012925;0101336;1;14207
02.07.2017;IT010012925;0101339;1;5722
03.07.2017;IT010012925;0110488;1;816
03.07.2017;IT010012926;0110491;1;936
03.07.2017;IT010012926;0110496;1;1284
03.07.2017;IT010012927;0100595;1;1497
03.07.2017;IT010012927;0102397;1;47064
03.07.2017;IT010012927;0102492;2;1380
03.07.2017;IT010012928;0102493;1;1380
03.07.2017;IT010012928;0102549;1;496
03.07.2017;IT010012929;0102584;1;1867
03.07.2017;IT010012929;0102723;1;450
03.07.2017;IT010012930;0105759;2;984
03.07.2017;IT010012931;0110143;1;2139
03.07.2017;IT010012932;0102459;1;5329
03.07.2017;IT010012932;0110485;2;754
03.07.2017;IT010012933;0110494;1;2680
03.07.2017;IT010012934;0102427;1;5363
03.07.2017;IT010012935;0102437;1;2934
03.07.2017;IT010012935;0102438;1;3820
03.07.2017;IT010012935;0102443;1;3820
03.07.2017;IT010012935;0102446;2;2934
03.07.2017;IT010012936;0102447;1;2934
03.07.2017;IT010012936;0102452;1;2934
03.07.2017;IT010012937;0102461;1;2326
03.07.2017;IT010012938;0102474;1;23529
03.07.2017;IT010012938;0102341;1;1068
03.07.2017;IT010012938;0102584;1;1867
03.07.2017;IT010012939;0102436;2;3820
03.07.2017;IT010012940;0102439;1;15943
03.07.2017;IT010012940;0102442;1;2934
03.07.2017;IT010012940;0102453;1;8956
03.07.2017;IT010012940;0102338;1;2129
03.07.2017;IT010012941;0100595;1;1497
03.07.2017;IT010012942;0100649;1;1069
03.07.2017;IT010012943;0102306;1;2129
03.07.2017;IT010012943;0102309;1;2129
03.07.2017;IT010012944;0102333;1;2139
03.07.2017;IT010012944;0102398;2;47064
03.07.2017;IT010012945;0102492;1;1380
03.07.2017;IT010012945;0102493;1;1380
03.07.2017;IT010012945;0105734;1;566
03.07.2017;IT010012946;0105735;1;1925
03.07.2017;IT010012946;0105738;1;1176
03.07.2017;IT010012946;0105755;1;566
03.07.2017;IT010012946;0105759;1;984
03.07.2017;IT010012947;0110141;1;2139
03.07.2017;IT010012948;0101341;2;4644
03.07.2017;IT010012948;0102314;1;4055
03.07.2017;IT010012948;0102320;2;2129
03.07.2017;IT010012948;0102322;1;2129
03.07.2017;IT010012948;0102323;1;1711
03.07.2017;IT010012949;0102326;2;2105
03.07.2017;IT010012950;0102327;1;2105
03.07.2017;IT010012950;0102329;1;2139
03.07.2017;IT010012951;0111515;1;1295
03.07.2017;IT010012951;0101326;1;6633
03.07.2017;IT010012951;0101329;1;8121
03.07.2017;IT010012952;0101330;1;6409
03.07.2017;IT010012953;0101332;1;12293
03.07.2017;IT010012954;0101336;1;14207
03.07.2017;IT010012954;0101339;1;5722
03.07.2017;IT010012954;0102377;1;47064
03.07.2017;IT010012955;0111514;1;25680
03.07.2017;IT010012955;0102444;1;5874
04.07.2017;IT010012956;0102330;1;2139
04.07.2017;IT010012957;0102332;1;2139
04.07.2017;IT010012958;0102333;1;2139
04.07.2017;IT010012959;0102335;1;2139
04.07.2017;IT010012960;0102338;1;2129
04.07.2017;IT010012961;0102578;2;2129
04.07.2017;IT010012961;0101329;1;8121
04.07.2017;IT010012961;0101330;1;6409
04.07.2017;IT010012962;0101326;1;6633
04.07.2017;IT010012962;0101332;2;12293
04.07.2017;IT010012963;0101339;1;5722
04.07.2017;IT010012964;0102419;1;5329
04.07.2017;IT010012965;0102420;1;5363
04.07.2017;IT010012965;0102425;1;3820
04.07.2017;IT010012965;0102426;1;3820
04.07.2017;IT010012966;0102427;1;5363
04.07.2017;IT010012966;0102431;1;3820
04.07.2017;IT010012966;0102432;1;5363
04.07.2017;IT010012966;0102436;1;3820
04.07.2017;IT010012967;0102437;1;2934
04.07.2017;IT010012968;0102440;1;9416
04.07.2017;IT010012968;0102444;2;5874
04.07.2017;IT010012968;0102447;2;2934
04.07.2017;IT010012969;0102453;1;8956
04.07.2017;IT010012969;0102454;1;5874
04.07.2017;IT010012970;0102459;2;5329
04.07.2017;IT010012970;0102460;1;5329
04.07.2017;IT010012971;0102461;1;2326
04.07.2017;IT010012971;0102465;1;5329
04.07.2017;IT010012971;0102467;1;3100
04.07.2017;IT010012971;0102474;2;23529
04.07.2017;IT010012972;0111514;2;25680
04.07.2017;IT010012973;0111515;2;1295
04.07.2017;IT010012974;0102442;1;2934
04.07.2017;IT010012975;0102452;1;2934
05.07.2017;IT010012975;0111513;1;2921
05.07.2017;IT010012976;0102416;1;5329
05.07.2017;IT010012977;0102421;1;5363
05.07.2017;IT010012978;0102437;1;2934
05.07.2017;IT010012978;0102438;1;3820
05.07.2017;IT010012979;0102439;1;15943
05.07.2017;IT010012980;0102440;2;9416
05.07.2017;IT010012980;0102447;1;2934
05.07.2017;IT010012980;0102453;2;8956
05.07.2017;IT010012981;0102454;1;5874
05.07.2017;IT010012982;0102474;1;23529
05.07.2017;IT010012982;0100601;1;1069
05.07.2017;IT010012982;0100649;1;1069
05.07.2017;IT010012983;0101041;1;1925
05.07.2017;IT010012983;0102368;1;8453
05.07.2017;IT010012984;0102397;1;47064
05.07.2017;IT010012984;0102439;1;15943
05.07.2017;IT010012985;0102479;1;496
05.07.2017;IT010012986;0102483;1;1867
05.07.2017;IT010012986;0105734;1;566
05.07.2017;IT010012986;0105735;1;1925
05.07.2017;IT010012987;0105736;1;2571
05.07.2017;IT010012988;0105738;1;1176
05.07.2017;IT010012988;0105755;1;566
05.07.2017;IT010012989;0105757;1;2571
05.07.2017;IT010012989;0105759;1;984
05.07.2017;IT010012989;0110145;1;2834
05.07.2017;IT010012989;0102436;1;3820
05.07.2017;IT010012990;0102453;1;8956
05.07.2017;IT010012991;0102470;1;5329
05.07.2017;IT010012992;0102471;2;5329
05.07.2017;IT010012993;0102442;1;2934
05.07.2017;IT010012993;0102446;2;2934
05.07.2017;IT010012993;0102447;1;2934
05.07.2017;IT010012994;0102448;1;2934
05.07.2017;IT010012995;0102452;1;2934
05.07.2017;IT010012995;0102469;1;5329
05.07.2017;IT010012995;0102439;1;15943
06.07.2017;IT010012995;0100597;1;2868
06.07.2017;IT010012996;0102340;1;1113
06.07.2017;IT010012997;0102370;1;8453
06.07.2017;IT010012997;0100595;1;1497
06.07.2017;IT010012998;0100641;1;2301
06.07.2017;IT010012999;0102342;1;1347
06.07.2017;IT010012999;0102486;1;450
06.07.2017;IT010013000;0109013;1;1069
06.07.2017;IT010013000;0101326;1;6633
06.07.2017;IT010013000;0101329;1;8121
06.07.2017;IT010013001;0101330;1;6409
06.07.2017;IT010013001;0101339;1;5722
06.07.2017;IT010013002;0101341;1;4644
06.07.2017;IT010013003;0111512;1;4248
06.07.2017;IT010013003;0111515;1;1295
07.07.2017;IT010013004;0100595;2;1497
07.07.2017;IT010013004;0100595;1;1497
07.07.2017;IT010013004;0102479;1;496
07.07.2017;IT010013005;0102481;1;1867
07.07.2017;IT010013006;0102492;1;1380
07.07.2017;IT010013006;0102493;1;1380
07.07.2017;IT010013007;0102584;1;1867
07.07.2017;IT010013007;0102722;1;1380
07.07.2017;IT010013007;0102723;1;450
07.07.2017;IT010013008;0105736;1;2571
07.07.2017;IT010013008;0105738;1;1176
07.07.2017;IT010013009;0105747;1;749
07.07.2017;IT010013010;0109013;1;1069
07.07.2017;IT010013010;0110141;1;2139
07.07.2017;IT010013010;0110142;1;1390
07.07.2017;IT010013010;0110143;1;2139
07.07.2017;IT010013011;0102307;2;2129
07.07.2017;IT010013011;0102309;1;2129
07.07.2017;IT010013011;0102310;1;2129
07.07.2017;IT010013012;0102313;1;2460
07.07.2017;IT010013013;0100598;1;1229
07.07.2017;IT010013013;0101028;1;2226
07.07.2017;IT010013014;0101041;1;1925
07.07.2017;IT010013015;0102396;1;47064
07.07.2017;IT010013016;0102491;1;1332
07.07.2017;IT010013016;0102493;1;1380
07.07.2017;IT010013017;0102549;1;496
07.07.2017;IT010013017;0105738;1;1176
07.07.2017;IT010013018;0105755;1;566
07.07.2017;IT010013018;0105759;1;984
07.07.2017;IT010013019;0110142;1;1390
07.07.2017;IT010013019;0110143;2;2139
07.07.2017;IT010013019;0110145;1;2834
07.07.2017;IT010013020;0102308;1;2129
07.07.2017;IT010013020;0102330;1;2139
07.07.2017;IT010013021;0102331;2;2139
07.07.2017;IT010013022;0102332;1;2139
07.07.2017;IT010013022;0102333;1;2139
07.07.2017;IT010013023;0102334;1;2460
07.07.2017;IT010013023;0102335;1;2139
07.07.2017;IT010013024;0102578;1;2129
07.07.2017;IT010013024;0101332;1;12293
07.07.2017;IT010013025;0100597;1;2868
07.07.2017;IT010013025;0102584;2;1867
07.07.2017;IT010013026;0102721;1;1332
08.07.2017;IT010013026;0101326;1;6633
08.07.2017;IT010013027;0101329;1;8121
08.07.2017;IT010013027;0101332;1;12293
08.07.2017;IT010013027;0100595;2;1497
08.07.2017;IT010013027;0102307;1;2129
08.07.2017;IT010013028;0102309;1;2129
08.07.2017;IT010013029;0102310;1;2129
08.07.2017;IT010013029;0102313;1;2460
08.07.2017;IT010013029;0102479;1;496
08.07.2017;IT010013030;0102481;1;1867
08.07.2017;IT010013031;0102492;1;1380
08.07.2017;IT010013032;0102584;1;1867
08.07.2017;IT010013033;0102722;2;1380
08.07.2017;IT010013033;0105736;2;2571
08.07.2017;IT010013033;0105738;1;1176
08.07.2017;IT010013033;0105747;1;749
08.07.2017;IT010013034;0110141;1;2139
08.07.2017;IT010013035;0110142;1;1390
08.07.2017;IT010013036;0110143;1;2139
08.07.2017;IT010013036;0101326;1;6633
08.07.2017;IT010013037;0101329;1;8121
08.07.2017;IT010013037;0101336;1;14207
08.07.2017;IT010013038;0101339;2;5722
08.07.2017;IT010013038;0111513;1;2921
08.07.2017;IT010013038;0102436;1;3820
08.07.2017;IT010013039;0102439;1;15943
08.07.2017;IT010013039;0102442;1;2934
08.07.2017;IT010013040;0102447;2;2934
08.07.2017;IT010013040;0102453;1;8956
08.07.2017;IT010013040;0101330;1;6409
08.07.2017;IT010013041;0101336;1;14207
08.07.2017;IT010013042;0101339;1;5722
08.07.2017;IT010013043;0111514;1;25680
08.07.2017;IT010013043;0111515;1;1295
08.07.2017;IT010013044;0110491;1;936
08.07.2017;IT010013044;0100632;1;2347
08.07.2017;IT010013045;0100649;1;1069
08.07.2017;IT010013045;0101041;2;1925
08.07.2017;IT010013045;0102307;1;2129
08.07.2017;IT010013045;0102310;1;2129
08.07.2017;IT010013046;0102313;1;2460
08.07.2017;IT010013046;0102330;1;2139
08.07.2017;IT010013046;0102332;2;2139
08.07.2017;IT010013047;0102333;2;2139
08.07.2017;IT010013048;0102334;1;2460
08.07.2017;IT010013049;0102338;1;2129
08.07.2017;IT010013050;0102339;1;2129
08.07.2017;IT010013050;0105734;1;566
08.07.2017;IT010013051;0105735;1;1925
08.07.2017;IT010013051;0105736;1;2571
08.07.2017;IT010013051;0105738;1;1176
08.07.2017;IT010013052;0105755;1;566
08.07.2017;IT010013053;0105757;1;2571
08.07.2017;IT010013053;0105759;1;984
08.07.2017;IT010013053;0110134;1;407
08.07.2017;IT010013054;0110145;1;2834
08.07.2017;IT010013055;0102483;1;1867
08.07.2017;IT010013055;0102493;1;1380
08.07.2017;IT010013056;0102437;1;2934
08.07.2017;IT010013057;0102438;1;3820
08.07.2017;IT010013057;0102440;1;9416
08.07.2017;IT010013057;0102442;1;2934
08.07.2017;IT010013058;0102446;1;2934
08.07.2017;IT010013058;0102447;1;2934
08.07.2017;IT010013058;0102448;1;2934
08.07.2017;IT010013059;0102452;1;2934
08.07.2017;IT010013059;0102454;1;5874
08.07.2017;IT010013060;0102474;1;23529
08.07.2017;IT010013060;0100595;1;1497
08.07.2017;IT010013061;0101326;1;6633
08.07.2017;IT010013061;0101329;1;8121
08.07.2017;IT010013062;0101332;1;12293
08.07.2017;IT010013062;0102549;1;496
08.07.2017;IT010013062;0102584;1;1867
08.07.2017;IT010013063;0102723;1;450
08.07.2017;IT010013063;0102440;1;9416
08.07.2017;IT010013064;0102444;1;5874
08.07.2017;IT010013064;0102454;1;5874
08.07.2017;IT010013065;0102461;1;2326
08.07.2017;IT010013066;0102474;1;23529
08.07.2017;IT010013066;0102436;1;3820
08.07.2017;IT010013067;0102437;1;2934
08.07.2017;IT010013068;0102438;1;3820
08.07.2017;IT010013068;0102439;1;15943
08.07.2017;IT010013068;0102442;1;2934
08.07.2017;IT010013068;0102446;1;2934
08.07.2017;IT010013069;0102447;1;2934
08.07.2017;IT010013069;0102448;1;2934
08.07.2017;IT010013070;0102452;1;2934
08.07.2017;IT010013070;0102453;1;8956
08.07.2017;IT010013071;0102469;1;5329
08.07.2017;IT010013072;0102470;1;5329
08.07.2017;IT010013072;0102471;1;5329
08.07.2017;IT010013073;0102474;1;23529
08.07.2017;IT010013073;0102493;1;1380
08.07.2017;IT010013074;0102723;1;450
08.07.2017;IT010013074;0109013;1;1069
08.07.2017;IT010013075;0101326;2;6633
08.07.2017;IT010013075;0101329;1;8121
08.07.2017;IT010013076;0101336;1;14207
08.07.2017;IT010013076;0101339;2;5722
08.07.2017;IT010013077;0111513;1;2921
08.07.2017;IT010013078;0102440;1;9416
08.07.2017;IT010013079;0102454;1;5874
08.07.2017;IT010013079;0102436;1;3820
08.07.2017;IT010013079;0102439;1;15943
08.07.2017;IT010013079;0102453;1;8956
08.07.2017;IT010013080;0102469;1;5329
08.07.2017;IT010013081;0102470;1;5329
08.07.2017;IT010013081;0102471;1;5329
09.07.2017;IT010013081;0102401;1;2934
09.07.2017;IT010013082;0102427;1;5363
09.07.2017;IT010013082;0102437;1;2934
09.07.2017;IT010013082;0102438;1;3820
09.07.2017;IT010013083;0102440;1;9416
09.07.2017;IT010013084;0102442;1;2934
09.07.2017;IT010013084;0102446;1;2934
09.07.2017;IT010013084;0102447;1;2934
09.07.2017;IT010013084;0102452;1;2934
09.07.2017;IT010013085;0102454;1;5874
09.07.2017;IT010013086;0102467;1;3100
09.07.2017;IT010013086;0102474;1;23529
09.07.2017;IT010013086;0102416;1;5329
09.07.2017;IT010013087;0102439;1;15943
09.07.2017;IT010013088;0102453;1;8956
09.07.2017;IT010013089;0102465;1;5329
09.07.2017;IT010013089;0111515;1;1295
09.07.2017;IT010013090;0102436;1;3820
09.07.2017;IT010013091;0102461;1;2326
09.07.2017;IT010013091;0102475;1;16039
09.07.2017;IT010013092;0102416;1;5329
09.07.2017;IT010013092;0102421;1;5363
09.07.2017;IT010013093;0102444;2;5874
09.07.2017;IT010013094;0102439;1;15943
09.07.2017;IT010013094;0102453;2;8956
09.07.2017;IT010013095;0102465;1;5329
09.07.2017;IT010013095;0102427;1;5363
09.07.2017;IT010013096;0102436;1;3820
09.07.2017;IT010013096;0102440;1;9416
09.07.2017;IT010013096;0102444;1;5874
09.07.2017;IT010013097;0102447;1;2934
09.07.2017;IT010013098;0102454;1;5874
09.07.2017;IT010013099;0102461;1;2326
09.07.2017;IT010013099;0102467;1;3100
09.07.2017;IT010013100;0102474;1;23529
10.07.2017;IT010013100;0100632;1;2347
10.07.2017;IT010013101;0100649;2;1069
10.07.2017;IT010013102;0101041;1;1925
10.07.2017;IT010013102;0102483;2;1867
10.07.2017;IT010013102;0102493;1;1380
10.07.2017;IT010013103;0102549;1;496
10.07.2017;IT010013103;0105734;1;566
10.07.2017;IT010013104;0105735;1;1925
10.07.2017;IT010013105;0105736;1;2571
10.07.2017;IT010013105;0105738;1;1176
10.07.2017;IT010013105;0105755;2;566
10.07.2017;IT010013106;0105757;1;2571
10.07.2017;IT010013106;0105759;1;984
10.07.2017;IT010013107;0110134;1;407
10.07.2017;IT010013107;0110145;2;2834
10.07.2017;IT010013108;0101028;2;2226
10.07.2017;IT010013109;0102396;1;47064
10.07.2017;IT010013109;0102491;1;1332
10.07.2017;IT010013109;0102493;1;1380
10.07.2017;IT010013110;0105738;1;1176
10.07.2017;IT010013110;0105755;1;566
10.07.2017;IT010013111;0105759;1;984
10.07.2017;IT010013112;0110142;1;1390
10.07.2017;IT010013112;0110143;2;2139
10.07.2017;IT010013112;0110145;1;2834
10.07.2017;IT010013113;0102308;1;2129
10.07.2017;IT010013114;0102330;1;2139
10.07.2017;IT010013114;0102331;1;2139
10.07.2017;IT010013115;0102332;1;2139
10.07.2017;IT010013116;0102333;1;2139
10.07.2017;IT010013117;0102334;2;2460
10.07.2017;IT010013117;0102335;1;2139
10.07.2017;IT010013118;0102578;1;2129
10.07.2017;IT010013118;0100597;1;2868
10.07.2017;IT010013118;0102549;1;496
10.07.2017;IT010013119;0102584;1;1867
10.07.2017;IT010013119;0102721;1;1332
10.07.2017;IT010013119;0102307;1;2129
10.07.2017;IT010013119;0102310;1;2129
10.07.2017;IT010013120;0102313;1;2460
10.07.2017;IT010013121;0102330;1;2139
10.07.2017;IT010013122;0102332;1;2139
10.07.2017;IT010013122;0102333;1;2139
10.07.2017;IT010013123;0102334;1;2460
10.07.2017;IT010013123;0102338;1;2129
10.07.2017;IT010013123;0102339;1;2129
10.07.2017;IT010013123;0100595;1;1497
10.07.2017;IT010013124;0102584;1;1867
10.07.2017;IT010013125;0102723;2;450
10.07.2017;IT010013125;0101326;1;6633
10.07.2017;IT010013126;0110491;1;936
10.07.2017;IT010013127;0100595;1;1497
10.07.2017;IT010013127;0100598;1;1229
10.07.2017;IT010013127;0101041;1;1925
11.07.2017;IT010013128;0102439;1;15943
11.07.2017;IT010013129;0102453;1;8956
11.07.2017;IT010013129;0102436;1;3820
11.07.2017;IT010013130;0102442;1;2934
11.07.2017;IT010013131;0101329;1;8121
11.07.2017;IT010013131;0101326;1;6633
11.07.2017;IT010013132;0101329;1;8121
11.07.2017;IT010013132;0101332;1;12293
11.07.2017;IT010013133;0102440;1;9416
11.07.2017;IT010013134;0110488;1;816
11.07.2017;IT010013134;0110491;2;936
11.07.2017;IT010013134;0110496;1;1284
11.07.2017;IT010013134;0101330;2;6409
11.07.2017;IT010013135;0101332;1;12293
11.07.2017;IT010013135;0101336;2;14207
11.07.2017;IT010013135;0101339;1;5722
11.07.2017;IT010013135;0111514;1;25680
11.07.2017;IT010013136;0111515;1;1295
11.07.2017;IT010013137;0102440;1;9416
11.07.2017;IT010013137;0102444;1;5874
11.07.2017;IT010013138;0102447;1;2934
11.07.2017;IT010013138;0102454;2;5874
11.07.2017;IT010013138;0102461;2;2326
11.07.2017;IT010013139;0102474;1;23529
12.07.2017;IT010013140;0102427;1;5363
12.07.2017;IT010013140;0102416;1;5329
12.07.2017;IT010013141;0102439;2;15943
12.07.2017;IT010013141;0102447;1;2934
12.07.2017;IT010013142;0102453;1;8956
12.07.2017;IT010013142;0102465;1;5329
12.07.2017;IT010013142;0111515;1;1295
12.07.2017;IT010013143;0102436;1;3820
12.07.2017;IT010013144;0102444;1;5874
12.07.2017;IT010013144;0102454;1;5874
12.07.2017;IT010013144;0102461;1;2326
12.07.2017;IT010013144;0102467;2;3100
12.07.2017;IT010013145;0102474;1;23529
12.07.2017;IT010013145;0102338;1;2129
12.07.2017;IT010013145;0102578;1;2129
13.07.2017;IT010013146;0100595;1;1497
13.07.2017;IT010013146;0100597;1;2868
14.07.2017;IT010013147;0102444;2;5874
14.07.2017;IT010013148;0102461;1;2326
14.07.2017;IT010013148;0102419;2;5329
14.07.2017;IT010013149;0102431;1;3820
14.07.2017;IT010013149;0102437;2;2934
14.07.2017;IT010013150;0102307;1;2129
14.07.2017;IT010013150;0102310;1;2129
14.07.2017;IT010013151;0102313;1;2460
14.07.2017;IT010013152;0102338;1;2129
14.07.2017;IT010013153;0102377;1;47064
14.07.2017;IT010013154;0102477;1;496
14.07.2017;IT010013154;0102480;1;1380
14.07.2017;IT010013154;0102485;1;450
14.07.2017;IT010013155;0102493;1;1380
14.07.2017;IT010013155;0102584;1;1867
14.07.2017;IT010013156;0102723;1;450
14.07.2017;IT010013157;0103152;1;8453
14.07.2017;IT010013157;0105734;1;566
14.07.2017;IT010013157;0105736;1;2571
14.07.2017;IT010013158;0105743;1;534
14.07.2017;IT010013159;0105747;1;749
14.07.2017;IT010013159;0109013;1;1069
14.07.2017;IT010013160;0110141;1;2139
14.07.2017;IT010013160;0100649;2;1069
14.07.2017;IT010013161;0101041;1;1925
14.07.2017;IT010013161;0102381;1;8453
14.07.2017;IT010013162;0102383;2;8453
14.07.2017;IT010013162;0105734;1;566
14.07.2017;IT010013163;0105755;1;566
14.07.2017;IT010013163;0105757;1;2571
14.07.2017;IT010013164;0105759;1;984
14.07.2017;IT010013164;0109013;2;1069
14.07.2017;IT010013165;0102474;1;23529
14.07.2017;IT010013165;0102436;2;3820
14.07.2017;IT010013165;0102439;1;15943
14.07.2017;IT010013166;0102442;1;2934
14.07.2017;IT010013166;0102453;1;8956
14.07.2017;IT010013167;0102452;1;2934
14.07.2017;IT010013167;0102443;1;3820
14.07.2017;IT010013168;0102447;1;2934
14.07.2017;IT010013169;0102448;1;2934
14.07.2017;IT010013170;0101326;1;6633
14.07.2017;IT010013170;0101330;2;6409
14.07.2017;IT010013170;0101339;1;5722
14.07.2017;IT010013171;0111513;1;2921
15.07.2017;IT010013171;0110491;1;936
15.07.2017;IT010013171;0100632;1;2347
15.07.2017;IT010013171;0100649;1;1069
15.07.2017;IT010013172;0101041;1;1925
15.07.2017;IT010013172;0101339;1;5722
15.07.2017;IT010013173;0101341;1;4644
15.07.2017;IT010013174;0102307;1;2129
15.07.2017;IT010013175;0102310;1;2129
15.07.2017;IT010013175;0102313;2;2460
15.07.2017;IT010013175;0102330;1;2139
15.07.2017;IT010013176;0102332;1;2139
15.07.2017;IT010013176;0102333;1;2139
15.07.2017;IT010013177;0102334;1;2460
15.07.2017;IT010013178;0102338;1;2129
15.07.2017;IT010013178;0102339;1;2129
15.07.2017;IT010013178;0105734;1;566
15.07.2017;IT010013179;0105735;1;1925
15.07.2017;IT010013179;0105736;1;2571
15.07.2017;IT010013180;0105738;1;1176
15.07.2017;IT010013181;0105755;1;566
15.07.2017;IT010013181;0105757;1;2571
15.07.2017;IT010013181;0105759;1;984
15.07.2017;IT010013181;0110134;1;407
15.07.2017;IT010013182;0102307;1;2129
15.07.2017;IT010013183;0102310;1;2129
15.07.2017;IT010013184;0102313;1;2460
15.07.2017;IT010013184;0102338;1;2129
16.07.2017;IT010013185;0100595;1;1497
16.07.2017;IT010013185;0102483;1;1867
16.07.2017;IT010013186;0102493;2;1380
16.07.2017;IT010013187;0102549;1;496
16.07.2017;IT010013187;0102584;1;1867
16.07.2017;IT010013188;0102723;2;450
16.07.2017;IT010013188;0110145;1;2834
16.07.2017;IT010013189;0101326;1;6633
16.07.2017;IT010013189;0101330;1;6409
16.07.2017;IT010013190;0101339;2;5722
16.07.2017;IT010013190;0111513;1;2921
16.07.2017;IT010013191;0102480;1;1380
16.07.2017;IT010013191;0102485;1;450
16.07.2017;IT010013192;0102584;1;1867
16.07.2017;IT010013193;0102723;1;450
16.07.2017;IT010013194;0103152;1;8453
16.07.2017;IT010013195;0102439;1;15943
16.07.2017;IT010013195;0102453;1;8956
16.07.2017;IT010013195;0101326;1;6633
16.07.2017;IT010013195;0101329;1;8121
16.07.2017;IT010013196;0101332;1;12293
16.07.2017;IT010013196;0102440;1;9416
16.07.2017;IT010013196;0102444;1;5874
16.07.2017;IT010013197;0102454;1;5874
16.07.2017;IT010013198;0102460;1;5329
16.07.2017;IT010013199;0102436;1;3820
16.07.2017;IT010013199;0102442;1;2934
16.07.2017;IT010013199;0101028;1;2226
16.07.2017;IT010013200;0101041;1;1925
16.07.2017;IT010013200;0105738;1;1176
16.07.2017;IT010013200;0105755;1;566
16.07.2017;IT010013201;0105759;1;984
16.07.2017;IT010013202;0110142;1;1390
16.07.2017;IT010013202;0100597;1;2868
16.07.2017;IT010013202;0102396;1;47064
16.07.2017;IT010013203;0102491;1;1332
16.07.2017;IT010013203;0102493;1;1380
16.07.2017;IT010013204;0102549;1;496
16.07.2017;IT010013205;0102584;1;1867
16.07.2017;IT010013205;0102721;1;1332
16.07.2017;IT010013206;0110143;1;2139
16.07.2017;IT010013206;0110145;1;2834
16.07.2017;IT010013207;0100595;2;1497
16.07.2017;IT010013207;0100598;1;1229
16.07.2017;IT010013208;0102308;1;2129
16.07.2017;IT010013208;0102330;1;2139
16.07.2017;IT010013209;0102331;1;2139
16.07.2017;IT010013210;0102332;1;2139
16.07.2017;IT010013210;0102333;1;2139
16.07.2017;IT010013210;0102334;1;2460
16.07.2017;IT010013210;0102335;1;2139
16.07.2017;IT010013211;0102578;1;2129
16.07.2017;IT010013211;0102448;1;2934
16.07.2017;IT010013212;0102452;1;2934
16.07.2017;IT010013212;0102419;1;5329
16.07.2017;IT010013213;0102431;1;3820
16.07.2017;IT010013213;0102437;1;2934
16.07.2017;IT010013214;0102443;1;3820
16.07.2017;IT010013214;0102444;1;5874
16.07.2017;IT010013215;0102447;2;2934
16.07.2017;IT010013215;0102461;1;2326
16.07.2017;IT010013216;0102474;1;23529
16.07.2017;IT010013216;0102493;1;1380
16.07.2017;IT010013216;0109013;2;1069
16.07.2017;IT010013217;0102377;2;47064
16.07.2017;IT010013218;0102477;1;496
16.07.2017;IT010013218;0105734;1;566
16.07.2017;IT010013219;0105736;1;2571
16.07.2017;IT010013220;0105743;1;534
16.07.2017;IT010013220;0105747;1;749
16.07.2017;IT010013221;0110141;1;2139
17.07.2017;IT010013222;0102459;1;5329
17.07.2017;IT010013223;0102436;1;3820
17.07.2017;IT010013223;0102439;1;15943
17.07.2017;IT010013224;0102442;1;2934
17.07.2017;IT010013225;0102447;1;2934
17.07.2017;IT010013225;0102453;1;8956
17.07.2017;IT010013225;0102454;1;5874
17.07.2017;IT010013226;0102461;1;2326
17.07.2017;IT010013226;0102474;1;23529
17.07.2017;IT010013227;0102416;1;5329
17.07.2017;IT010013227;0102427;1;5363
17.07.2017;IT010013228;0102436;1;3820
17.07.2017;IT010013229;0102439;1;15943
17.07.2017;IT010013229;0102447;1;2934
17.07.2017;IT010013230;0102453;1;8956
17.07.2017;IT010013230;0102461;1;2326
17.07.2017;IT010013231;0102465;1;5329
17.07.2017;IT010013231;0102467;1;3100
17.07.2017;IT010013232;0102474;1;23529
17.07.2017;IT010013233;0111515;1;1295
17.07.2017;IT010013233;0102416;1;5329
17.07.2017;IT010013233;0102421;1;5363
